source_article_id,similar_article_id,similarity_rank,similarity_score,embedding_model,pipeline_run_id
ART0271,ART0431,2,0.70115155,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0271,ART0661,3,0.69590205,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0272,ART0495,1,0.83471924,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0272,ART0117,2,0.79981703,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0272,ART0278,3,0.79777867,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0273,ART0741,1,1.00000012,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0273,ART0414,2,0.90935361,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0273,ART0331,3,0.88638479,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0274,ART0393,1,0.92335755,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0274,ART0587,2,0.87119645,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0274,ART0628,3,0.80838668,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0275,ART0109,1,1.00000036,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0275,ART0494,2,1.00000036,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0275,ART0310,3,0.81748557,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0276,ART0024,1,0.7961731,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0276,ART0676,2,0.77880508,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0276,ART0062,3,0.77388531,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0277,ART0059,1,0.80459356,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0277,ART0199,2,0.79861045,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0277,ART0172,3,0.76759857,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0278,ART0117,1,0.85538965,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0278,ART0495,2,0.83101672,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0278,ART0272,3,0.79777867,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0279,ART0661,1,0.83315301,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0279,ART0133,2,0.76504982,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0279,ART0489,3,0.75221848,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0280,ART0687,1,0.83773494,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0280,ART0109,2,0.78986973,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0280,ART0275,3,0.78986973,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0281,ART0644,1,0.88064265,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0281,ART0726,2,0.83543855,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0281,ART0178,3,0.82788467,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0282,ART0447,1,0.84581238,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0282,ART0682,2,0.81900048,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0282,ART0614,3,0.81063151,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0283,ART0557,1,0.87069315,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0283,ART0390,2,0.8242113,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0283,ART0744,3,0.8242113,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0284,ART0525,1,0.7981258,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0284,ART0177,2,0.77811044,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0284,ART0199,3,0.74138111,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0285,ART0448,1,0.86594164,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0285,ART0195,2,0.82354701,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0285,ART0086,3,0.8057403,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0286,ART0013,1,0.83907306,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0286,ART0445,2,0.83253688,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0286,ART0145,3,0.73533595,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0287,ART0155,1,0.82396537,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0287,ART0015,2,0.73419923,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0287,ART0346,3,0.72719234,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0288,ART0410,1,0.91151214,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0288,ART0134,2,0.80901843,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0288,ART0393,3,0.79681629,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0289,ART0705,1,0.76421094,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0289,ART0175,2,0.73202002,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0289,ART0640,3,0.71327716,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0290,ART0397,1,0.99999988,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0290,ART0201,2,0.90769506,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0290,ART0091,3,0.8567543,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0291,ART0716,1,0.90897423,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0291,ART0603,2,0.84625942,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0291,ART0190,3,0.77799147,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0292,ART0149,1,1.00000012,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0292,ART0722,2,0.87503415,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0292,ART0419,3,0.75874454,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0293,ART0018,1,0.8208369,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0293,ART0296,2,0.81430501,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0293,ART0347,3,0.8023048,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0294,ART0712,1,0.82482183,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0294,ART0563,2,0.77633494,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0294,ART0465,3,0.74914992,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0295,ART0124,1,0.7321282,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0295,ART0735,2,0.729963,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0295,ART0509,3,0.72584993,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0296,ART0204,1,0.86642307,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0296,ART0243,2,0.86642307,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0296,ART0018,3,0.8380338,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0297,ART0626,1,0.78372955,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0297,ART0621,2,0.76171809,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0297,ART0684,3,0.75442076,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0298,ART0733,1,0.89091063,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0298,ART0071,2,0.76590681,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0298,ART0227,3,0.69843751,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0299,ART0267,1,0.84714133,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0299,ART0337,2,0.82876599,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0299,ART0042,3,0.78721917,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0300,ART0712,1,0.79398704,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0300,ART0334,2,0.7506364,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0300,ART0485,3,0.7506364,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0301,ART0549,1,0.8455981,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0301,ART0417,2,0.84083545,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0301,ART0259,3,0.80385053,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0302,ART0351,1,0.99999976,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0302,ART0053,2,0.87323183,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0302,ART0202,3,0.87323183,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0303,ART0031,1,0.89245653,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0303,ART0195,2,0.89127952,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0303,ART0040,3,0.88260788,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0304,ART0332,1,0.99999994,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0304,ART0010,2,0.91688836,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0304,ART0265,3,0.91519856,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0305,ART0213,1,0.80572796,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0305,ART0328,2,0.80048949,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0305,ART0123,3,0.75639617,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0306,ART0491,1,1.00000012,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0306,ART0126,2,0.83318388,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0306,ART0215,3,0.82043135,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0307,ART0468,1,1.00000024,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0307,ART0314,2,0.85201472,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0307,ART0426,3,0.85201472,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0308,ART0392,1,0.99999988,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0308,ART0327,2,0.87194771,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0308,ART0031,3,0.82994395,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0309,ART0198,1,0.99999923,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0309,ART0467,2,0.99999923,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0309,ART0602,3,0.80918986,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0310,ART0109,1,0.81748557,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0310,ART0275,2,0.81748557,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0310,ART0494,3,0.81748557,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0311,ART0170,1,0.85148388,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0311,ART0446,2,0.78121102,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0311,ART0141,3,0.75160044,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0312,ART0645,1,0.81289309,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0312,ART0514,2,0.78762424,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0312,ART0263,3,0.77421367,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0313,ART0349,1,0.78750753,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0313,ART0563,2,0.73755121,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0313,ART0316,3,0.72630483,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0314,ART0426,1,1.00000012,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0314,ART0307,2,0.85201472,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0314,ART0468,3,0.85201472,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0315,ART0144,1,0.80992657,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0315,ART0698,2,0.80992657,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0315,ART0382,3,0.79708123,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0316,ART0693,1,0.89393282,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0316,ART0541,2,0.82859069,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0316,ART0231,3,0.79054499,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0317,ART0373,1,0.84913987,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0317,ART0681,2,0.81420809,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0317,ART0710,3,0.78792512,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0318,ART0500,1,0.81736821,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0318,ART0592,2,0.81434816,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0318,ART0030,3,0.79226142,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0319,ART0020,1,0.82139021,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0319,ART0338,2,0.82139021,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0319,ART0148,3,0.78591102,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0320,ART0365,1,0.73797917,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0320,ART0234,2,0.6687575,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0320,ART0151,3,0.65779907,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0321,ART0734,1,0.86548644,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0321,ART0100,2,0.85068661,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0321,ART0402,3,0.77239269,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0322,ART0459,1,0.85159153,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0322,ART0472,2,0.85159153,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0322,ART0559,3,0.85159153,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0323,ART0425,1,0.89882255,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0323,ART0746,2,0.82085621,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0323,ART0466,3,0.80467123,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0324,ART0097,1,0.76564771,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0324,ART0017,2,0.76532102,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0324,ART0417,3,0.76379216,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0325,ART0050,1,0.8594901,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0325,ART0478,2,0.8594901,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0325,ART0160,3,0.81040049,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0326,ART0186,1,0.89615983,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0326,ART0264,2,0.84943414,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0326,ART0674,3,0.84943414,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0327,ART0308,1,0.87194771,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0327,ART0392,2,0.87194771,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0327,ART0488,3,0.78891438,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0328,ART0486,1,0.81648499,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0328,ART0305,2,0.80048949,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0328,ART0441,3,0.77970225,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0329,ART0037,1,1.00000024,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0329,ART0016,2,0.8455615,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0329,ART0635,3,0.83127302,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0330,ART0668,1,0.78347731,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0330,ART0261,2,0.77596402,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0330,ART0534,3,0.75617331,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0331,ART0063,1,0.91707635,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0331,ART0273,2,0.88638479,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0331,ART0741,3,0.88638479,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0332,ART0304,1,0.99999994,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0332,ART0010,2,0.91688836,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0332,ART0265,3,0.91519856,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0333,ART0709,1,0.84061772,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0333,ART0331,2,0.82643557,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0333,ART0608,3,0.81410486,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0334,ART0485,1,1.00000048,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0334,ART0144,2,0.79033417,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0334,ART0698,3,0.79033417,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0335,ART0718,1,0.8132152,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0335,ART0322,2,0.78527296,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0335,ART0004,3,0.77947569,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0336,ART0184,1,0.86520594,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0336,ART0644,2,0.81834912,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0336,ART0498,3,0.79804599,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0337,ART0299,1,0.82876599,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0337,ART0267,2,0.80327684,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0337,ART0319,3,0.77269095,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0338,ART0020,1,1.0,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0338,ART0319,2,0.82139021,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0338,ART0386,3,0.78221393,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0339,ART0424,1,0.8721543,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
ART0339,ART0639,2,0.84980881,sentence-transformers/all-MiniLM-L6-v2,ebc1fbcf-217e-4416-aefb-b9ece4615d24
